i,j,lat,lon,region,good,fair,poor,cfactor
516,418,52.875132,-123.691648,Quesnel,100,55,33,1.58
537,424,53.36084,-123.567304,Quesnel,100,55,33,1.58
515,401,52.802828,-124.31452,Quesnel,100,55,33,1.58
518,453,53.012268,-122.40268,Quesnel,100,55,33,1.58
516,405,52.837188,-124.171936,Quesnel,100,55,33,1.58
504,433,52.648372,-123.083648,Quesnel,100,55,33,1.58
529,443,53.233184,-122.821184,Quesnel,100,55,33,1.58
505,462,52.742808,-122.017832,Quesnel,100,55,33,1.58
518,489,53.092464,-121.061808,Quesnel,100,55,33,1.58
504,425,52.62678,-123.378072,Quesnel,100,55,33,1.58
504,449,52.689332,-122.493936,Quesnel,100,55,33,1.58
493,448,52.44086,-122.486088,Quesnel,100,55,33,1.58
516,413,52.860772,-123.876472,Quesnel,100,55,33,1.58
504,416,52.601608,-123.708952,Quesnel,100,55,33,1.58
420,565,51.00918,-118.043304,Revelstoke,100,55,33,1.04
404,578,50.662328,-117.556264,Revelstoke,100,55,33,1.04
427,574,51.175636,-117.732896,Revelstoke,100,55,33,1.04
411,560,50.80148,-118.20572,Revelstoke,100,55,33,1.04
456,546,51.795632,-118.795224,Revelstoke,100,55,33,1.04
393,585,50.421076,-117.294024,Revelstoke,100,55,33,1.04
437,551,51.375136,-118.575864,Revelstoke,100,55,33,1.04
441,567,51.483272,-118.007048,Revelstoke,100,55,33,1.04
453,553,51.737052,-118.535184,Revelstoke,100,55,33,1.04
408,565,50.73948,-118.023144,Revelstoke,100,55,33,1.04
386,569,50.249108,-117.846464,Revelstoke,100,55,33,1.04
410,563,50.782296,-118.09748,Revelstoke,100,55,33,1.04
432,572,51.286076,-117.812416,Revelstoke,100,55,33,1.04
420,580,51.02384,-117.507992,Revelstoke,100,55,33,1.04
453,545,51.72694,-118.82516,Revelstoke,100,55,33,1.04
456,559,51.811564,-118.3232,Revelstoke,100,55,33,1.04
391,579,50.37096,-117.502552,Revelstoke,100,55,33,1.04
466,543,52.01628,-118.9258,Revelstoke,100,55,33,1.04
404,561,50.645276,-118.158024,Revelstoke,100,55,33,1.04
390,584,50.352792,-117.325312,Revelstoke,100,55,33,1.04
389,590,50.335108,-117.113048,Revelstoke,100,55,33,1.04
389,587,50.33276,-117.218528,Revelstoke,100,55,33,1.04
389,574,50.321408,-117.67548,Revelstoke,100,55,33,1.04
404,589,50.671632,-117.166672,Revelstoke,100,55,33,1.04
391,600,50.387204,-116.76344,Revelstoke,100,55,33,1.04
457,557,51.831708,-118.397736,Revelstoke,100,55,33,1.04
433,564,51.300276,-118.101328,Revelstoke,100,55,33,1.04
402,589,50.62666,-117.164192,Revelstoke,100,55,33,1.04
443,557,51.517136,-118.371304,Revelstoke,100,55,33,1.04
384,564,50.19902,-118.018544,Revelstoke,100,55,33,1.04
424,557,51.090204,-118.336008,Revelstoke,100,55,33,1.04
396,575,50.479712,-117.65064,Revelstoke,100,55,33,1.04
438,568,51.416888,-117.965984,Revelstoke,100,55,33,1.04
418,582,50.980636,-117.433824,Revelstoke,100,55,33,1.04
447,554,51.603456,-118.487264,Revelstoke,100,55,33,1.04
424,556,51.089044,-118.371736,Revelstoke,100,55,33,1.04
420,564,51.008112,-118.078984,Revelstoke,100,55,33,1.04
461,563,51.928436,-118.186856,Revelstoke,100,55,33,1.04
442,562,51.500348,-118.189104,Revelstoke,100,55,33,1.04
441,561,51.476764,-118.223376,Revelstoke,100,55,33,1.04
402,572,50.611724,-117.765624,Revelstoke,100,55,33,1.04
406,587,50.715012,-117.240064,Revelstoke,100,55,33,1.04
457,558,51.832876,-118.3614,Revelstoke,100,55,33,1.04
448,556,51.628308,-118.416872,Revelstoke,100,55,33,1.04
406,585,50.713376,-117.310984,Revelstoke,100,55,33,1.04
405,591,50.695664,-117.097024,Revelstoke,100,55,33,1.04
383,572,50.18462,-117.736672,Revelstoke,100,55,33,1.04
411,583,50.824112,-117.388648,Revelstoke,100,55,33,1.04
452,568,51.731552,-117.989456,Revelstoke,100,55,33,1.04
400,584,50.577636,-117.338472,Revelstoke,100,55,33,1.04
395,513,50.3777,-119.831088,Salmon_Arm,100,55,33,1.11
439,543,51.409848,-118.867704,Salmon_Arm,100,55,33,1.11
420,530,50.965096,-119.290808,Salmon_Arm,100,55,33,1.11
434,541,51.29488,-118.92888,Salmon_Arm,100,55,33,1.11
422,541,51.02536,-118.903248,Salmon_Arm,100,55,33,1.11
423,553,51.063028,-118.477016,Salmon_Arm,100,55,33,1.11
428,537,51.154676,-119.059104,Salmon_Arm,100,55,33,1.11
410,520,50.725508,-119.621936,Salmon_Arm,100,55,33,1.11
421,523,50.977068,-119.54244,Salmon_Arm,100,55,33,1.11
419,546,50.9645,-118.718792,Salmon_Arm,100,55,33,1.11
441,541,51.4521,-118.943976,Salmon_Arm,100,55,33,1.11
443,542,51.49836,-118.912264,Salmon_Arm,100,55,33,1.11
420,532,50.967988,-119.219592,Salmon_Arm,100,55,33,1.11
397,517,50.429008,-119.695544,Salmon_Arm,100,55,33,1.11
436,537,51.334336,-119.07684,Salmon_Arm,100,55,33,1.11
404,520,50.590836,-119.60716,Salmon_Arm,100,55,33,1.11
424,544,51.074236,-118.800384,Salmon_Arm,100,55,33,1.11
431,542,51.228836,-118.886616,Salmon_Arm,100,55,33,1.11
428,540,51.158776,-118.9518,Salmon_Arm,100,55,33,1.11
449,541,51.631776,-118.96136,Salmon_Arm,100,55,33,1.11
434,533,51.28378,-119.215872,Salmon_Arm,100,55,33,1.11
419,553,50.973156,-118.469384,Salmon_Arm,100,55,33,1.11
396,519,50.409712,-119.622736,Salmon_Arm,100,55,33,1.11
402,518,50.542812,-119.672776,Salmon_Arm,100,55,33,1.11
411,534,50.768732,-119.128248,Salmon_Arm,100,55,33,1.11
448,541,51.609316,-118.959176,Salmon_Arm,100,55,33,1.11
398,511,50.441736,-119.90912,Salmon_Arm,100,55,33,1.11
414,523,50.819936,-119.5254,Salmon_Arm,100,55,33,1.11
440,546,51.436228,-118.761832,Salmon_Arm,100,55,33,1.11
435,541,51.31734,-118.931032,Salmon_Arm,100,55,33,1.11
418,528,50.917256,-119.35732,Salmon_Arm,100,55,33,1.11
409,519,50.701496,-119.654856,Salmon_Arm,100,55,33,1.11
414,518,50.81214,-119.702784,Salmon_Arm,100,55,33,1.11
418,538,50.931472,-119.001544,Salmon_Arm,100,55,33,1.11
431,539,51.2248,-118.994096,Salmon_Arm,100,55,33,1.11
438,547,51.392588,-118.721728,Salmon_Arm,100,55,33,1.11
419,522,50.930632,-119.573136,Salmon_Arm,100,55,33,1.11
395,509,50.3711,-119.971576,Salmon_Arm,100,55,33,1.11
397,519,50.432156,-119.625192,Salmon_Arm,100,55,33,1.11
443,548,51.50618,-118.695936,Salmon_Arm,100,55,33,1.11
409,534,50.72382,-119.1238,Salmon_Arm,100,55,33,1.11
406,518,50.632588,-119.682736,Salmon_Arm,100,55,33,1.11
423,544,51.051776,-118.798312,Salmon_Arm,100,55,33,1.11
430,543,51.2077,-118.84868,Salmon_Arm,100,55,33,1.11
441,548,51.461252,-118.691856,Salmon_Arm,100,55,33,1.11
413,547,50.830984,-118.671144,Salmon_Arm,100,55,33,1.11
420,526,50.959176,-119.433216,Salmon_Arm,100,55,33,1.11
436,545,51.345084,-118.789496,Salmon_Arm,100,55,33,1.11
400,517,50.496339999999996,-119.703032,Salmon_Arm,100,55,33,1.11
427,530,51.122264,-119.30708,Salmon_Arm,100,55,33,1.11
388,401,49.96992,-123.71476,Sechelt,100,55,33,1.33
369,394,49.525812,-123.871248,Sechelt,100,55,33,1.33
392,402,50.06204,-123.697856,Sechelt,100,55,33,1.33
379,400,49.766208,-123.70944,Sechelt,100,55,33,1.33
394,392,50.077652,-124.053888,Sechelt,100,55,33,1.33
401,393,50.23674,-124.051496,Sechelt,100,55,33,1.33
395,400,50.123276,-123.780696,Sechelt,100,55,33,1.33
367,390,49.469516,-123.999296,Sechelt,100,55,33,1.33
396,398,50.139824,-123.854696,Sechelt,100,55,33,1.33
404,392,50.300684,-124.100264,Sechelt,100,55,33,1.33
380,391,49.762432,-124.024144,Sechelt,100,55,33,1.33
388,397,49.958428,-123.853256,Sechelt,100,55,33,1.33
388,396,49.955528,-123.887864,Sechelt,100,55,33,1.33
379,403,49.774704,-123.605992,Sechelt,100,55,33,1.33
380,393,49.768308,-123.955224,Sechelt,100,55,33,1.33
380,385,49.744556,-124.230808,Sechelt,100,55,33,1.33
379,389,49.734216,-124.088448,Sechelt,100,55,33,1.33
375,401,49.679772,-123.657384,Sechelt,100,55,33,1.33
379,397,49.757612,-123.812856,Sechelt,100,55,33,1.33
378,405,49.757992,-123.532664,Sechelt,100,55,33,1.33
381,396,49.799348,-123.856304,Sechelt,100,55,33,1.33
381,390,49.781784,-124.063192,Sechelt,100,55,33,1.33
395,405,50.137496,-123.60692,Sechelt,100,55,33,1.33
382,402,49.838844,-123.653656,Sechelt,100,55,33,1.33
373,392,49.609224,-123.957896,Sechelt,100,55,33,1.33
393,402,50.08436,-123.702304,Sechelt,100,55,33,1.33
369,392,49.519992,-123.939824,Sechelt,100,55,33,1.33
379,393,49.746,-123.950688,Sechelt,100,55,33,1.33
390,397,50.003052,-123.86228,Sechelt,100,55,33,1.33
373,397,49.623724,-123.786112,Sechelt,100,55,33,1.33
374,387,49.616756,-124.134184,Sechelt,100,55,33,1.33
368,389,49.488876,-124.038088,Sechelt,100,55,33,1.33
365,400,49.453736,-123.647952,Sechelt,100,55,33,1.33
365,391,49.427836,-123.956024,Sechelt,100,55,33,1.33
400,395,50.22032,-123.977264,Sechelt,100,55,33,1.33
366,396,49.464648,-123.789344,Sechelt,100,55,33,1.33
381,410,49.838816,-123.372976,Sechelt,100,55,33,1.33
376,405,49.71334,-123.524008,Sechelt,100,55,33,1.33
374,400,49.654612,-123.687392,Sechelt,100,55,33,1.33
379,410,49.794156,-123.364456,Sechelt,100,55,33,1.33
376,385,49.655368,-124.212152,Sechelt,100,55,33,1.33
363,401,49.411916,-123.605016,Sechelt,100,55,33,1.33
374,389,49.6227,-124.065496,Sechelt,100,55,33,1.33
364,398,49.425736,-123.712048,Sechelt,100,55,33,1.33
393,393,50.058296,-124.0146,Sechelt,100,55,33,1.33
376,391,49.673212,-124.005888,Sechelt,100,55,33,1.33
376,403,49.707736,-123.592896,Sechelt,100,55,33,1.33
389,398,49.983632,-123.823128,Sechelt,100,55,33,1.33
381,393,49.790616,-123.959768,Sechelt,100,55,33,1.33
398,395,50.175708,-123.968088,Sechelt,100,55,33,1.33
599,356,54.519652,-126.482672,Smithers,100,55,33,1.44
649,323,55.49622,-128.102528,Smithers,100,55,33,1.44
660,332,55.776984,-127.831744,Smithers,100,55,33,1.44
666,381,56.098132,-125.935376,Smithers,100,55,33,1.44
668,356,56.05,-126.94164,Smithers,100,55,33,1.44
587,358,54.260692,-126.33036800000001,Smithers,100,55,33,1.44
616,364,54.926456,-126.283752,Smithers,100,55,33,1.44
675,331,56.104512,-127.982608,Smithers,100,55,33,1.44
585,326,54.093048,-127.529064,Smithers,100,55,33,1.44
606,355,54.671248,-126.566008,Smithers,100,55,33,1.44
583,337,54.092456,-127.100176,Smithers,100,55,33,1.44
653,360,55.732668,-126.68144,Smithers,100,55,33,1.44
647,376,55.658236,-126.012648,Smithers,100,55,33,1.44
650,383,55.749596,-125.755616,Smithers,100,55,33,1.44
623,374,55.11792,-125.94044,Smithers,100,55,33,1.44
661,357,55.898664,-126.853936,Smithers,100,55,33,1.44
652,332,55.60004,-127.773168,Smithers,100,55,33,1.44
671,371,56.17306,-126.365896,Smithers,100,55,33,1.44
594,325,54.28818,-127.629256,Smithers,100,55,33,1.44
674,328,56.069816,-128.093784,Smithers,100,55,33,1.44
586,335,54.15108,-127.195848,Smithers,100,55,33,1.44
624,343,55.024368,-127.147744,Smithers,100,55,33,1.44
615,364,54.904256,-126.277392,Smithers,100,55,33,1.44
655,370,55.814216,-126.300504,Smithers,100,55,33,1.44
640,331,55.330476,-127.72516,Smithers,100,55,33,1.44
585,331,54.1131,-127.34028,Smithers,100,55,33,1.44
609,363,54.767396,-126.277888,Smithers,100,55,33,1.44
587,339,54.188888,-127.051152,Smithers,100,55,33,1.44
602,350,54.563688,-126.73148,Smithers,100,55,33,1.44
610,336,54.686624,-127.32096,Smithers,100,55,33,1.44
583,343,54.11568,-126.873376,Smithers,100,55,33,1.44
676,329,56.118232,-128.069328,Smithers,100,55,33,1.44
669,370,56.124984,-126.392456,Smithers,100,55,33,1.44
624,380,55.161208,-125.7134,Smithers,100,55,33,1.44
633,342,55.219804,-127.248456,Smithers,100,55,33,1.44
628,380,55.250124,-125.7378,Smithers,100,55,33,1.44
644,346,55.479236,-127.168984,Smithers,100,55,33,1.44
647,348,55.55354,-127.111552,Smithers,100,55,33,1.44
603,352,54.593428,-126.661488,Smithers,100,55,33,1.44
634,347,55.261572,-127.061152,Smithers,100,55,33,1.44
637,359,55.373988,-126.614032,Smithers,100,55,33,1.44
671,322,55.978056,-128.307888,Smithers,100,55,33,1.44
656,336,55.704912,-127.645512,Smithers,100,55,33,1.44
653,337,55.642592,-127.584656,Smithers,100,55,33,1.44
622,339,54.964292,-127.288384,Smithers,100,55,33,1.44
644,356,55.517904,-126.77796,Smithers,100,55,33,1.44
639,337,55.33272,-127.484744,Smithers,100,55,33,1.44
587,356,54.253336,-126.406352,Smithers,100,55,33,1.44
629,347,55.150768,-127.027064,Smithers,100,55,33,1.44
669,380,56.161232,-125.994344,Smithers,100,55,33,1.44
364,658,49.798976,-114.71992,Sparwood,100,55,33,1.51
329,667,49.011108,-114.411896,Sparwood,100,55,33,1.51
330,660,49.033972,-114.65112,Sparwood,100,55,33,1.51
380,655,50.158904,-114.825256,Sparwood,100,55,33,1.51
386,653,50.293796,-114.895944,Sparwood,100,55,33,1.51
341,664,49.281328,-114.513368,Sparwood,100,55,33,1.51
347,654,49.416356,-114.857632,Sparwood,100,55,33,1.51
379,655,50.136404,-114.825192,Sparwood,100,55,33,1.51
363,660,49.776468,-114.650408,Sparwood,100,55,33,1.51
338,660,49.213972,-114.650944,Sparwood,100,55,33,1.51
358,651,49.663652,-114.962504,Sparwood,100,55,33,1.51
365,655,49.821404,-114.824288,Sparwood,100,55,33,1.51
331,665,49.056264,-114.48004,Sparwood,100,55,33,1.51
372,656,49.978936,-114.789832,Sparwood,100,55,33,1.51
330,673,49.032872,-114.206592,Sparwood,100,55,33,1.51
393,651,50.451144,-114.967192,Sparwood,100,55,33,1.51
368,654,49.888856,-114.85932,Sparwood,100,55,33,1.51
350,649,49.48346,-115.03052,Sparwood,100,55,33,1.51
354,653,49.5738,-114.892784,Sparwood,100,55,33,1.51
359,655,49.686404,-114.82391200000001,Sparwood,100,55,33,1.51
331,670,49.055788,-114.308984,Sparwood,100,55,33,1.51
329,668,49.011012,-114.377712,Sparwood,100,55,33,1.51
347,649,49.415964,-115.030024,Sparwood,100,55,33,1.51
372,655,49.978904,-114.824736,Sparwood,100,55,33,1.51
348,651,49.438652,-114.9612,Sparwood,100,55,33,1.51
376,652,50.068728,-114.92992,Sparwood,100,55,33,1.51
355,650,49.59606,-114.996728,Sparwood,100,55,33,1.51
357,659,49.64148,-114.685184,Sparwood,100,55,33,1.51
352,660,49.528972,-114.650648,Sparwood,100,55,33,1.51
334,664,49.123828,-114.513984,Sparwood,100,55,33,1.51
336,667,49.168608,-114.410928,Sparwood,100,55,33,1.51
351,645,49.505448,-115.168864,Sparwood,100,55,33,1.51
335,664,49.146328,-114.513896,Sparwood,100,55,33,1.51
330,658,49.033976,-114.719504,Sparwood,100,55,33,1.51
330,659,49.03398,-114.685312,Sparwood,100,55,33,1.51
380,654,50.158856,-114.860296,Sparwood,100,55,33,1.51
343,660,49.326472,-114.65084,Sparwood,100,55,33,1.51
338,667,49.213604,-114.410648,Sparwood,100,55,33,1.51
329,674,49.010212,-114.172656,Sparwood,100,55,33,1.51
344,653,49.3488,-114.891824,Sparwood,100,55,33,1.51
384,656,50.248936,-114.7904,Sparwood,100,55,33,1.51
373,658,50.001476,-114.720032,Sparwood,100,55,33,1.51
362,654,49.753856,-114.858832,Sparwood,100,55,33,1.51
330,657,49.033964,-114.753704,Sparwood,100,55,33,1.51
334,672,49.12302,-114.239904,Sparwood,100,55,33,1.51
336,660,49.168972,-114.650992,Sparwood,100,55,33,1.51
333,661,49.101452,-114.616808,Sparwood,100,55,33,1.51
389,655,50.3614,-114.82584,Sparwood,100,55,33,1.51
392,653,50.428796,-114.896544,Sparwood,100,55,33,1.51
395,651,50.496144,-114.967464,Sparwood,100,55,33,1.51
404,409,50.34962,-123.507008,Squamish,100,55,33,1.21
374,412,49.68794,-123.274352,Squamish,100,55,33,1.21
406,403,50.377344,-123.725496,Squamish,100,55,33,1.21
369,423,49.605376,-122.875168,Squamish,100,55,33,1.21
394,408,50.123568,-123.498256,Squamish,100,55,33,1.21
368,412,49.553928,-123.249208,Squamish,100,55,33,1.21
405,401,50.3493,-123.790856,Squamish,100,55,33,1.21
399,410,50.240756,-123.450352,Squamish,100,55,33,1.21
389,420,50.04446,-123.060144,Squamish,100,55,33,1.21
393,416,50.123144,-123.215824,Squamish,100,55,33,1.21
376,422,49.75922,-122.937792,Squamish,100,55,33,1.21
391,408,50.056588,-123.485232,Squamish,100,55,33,1.21
383,411,49.88622,-123.34692,Squamish,100,55,33,1.21
403,408,50.324504,-123.537552,Squamish,100,55,33,1.21
369,403,49.551472,-123.56248,Squamish,100,55,33,1.21
369,406,49.559832,-123.459488,Squamish,100,55,33,1.21
369,413,49.578964,-123.219024,Squamish,100,55,33,1.21
392,415,50.098108,-123.246376,Squamish,100,55,33,1.21
371,409,49.61276,-123.364928,Squamish,100,55,33,1.21
385,412,49.93362,-123.320808,Squamish,100,55,33,1.21
382,424,49.898512,-122.892888,Squamish,100,55,33,1.21
403,411,50.33284,-123.4328,Squamish,100,55,33,1.21
377,417,49.768392,-123.114456,Squamish,100,55,33,1.21
397,405,50.18214,-123.615736,Squamish,100,55,33,1.21
387,423,50.007652,-122.947808,Squamish,100,55,33,1.21
397,410,50.1961,-123.441688,Squamish,100,55,33,1.21
398,402,50.195948,-123.724576,Squamish,100,55,33,1.21
367,411,49.528884,-123.279352,Squamish,100,55,33,1.21
387,414,49.983724,-123.259984,Squamish,100,55,33,1.21
387,421,50.002412,-123.017208,Squamish,100,55,33,1.21
382,412,49.866616,-123.308096,Squamish,100,55,33,1.21
387,419,49.997128,-123.086592,Squamish,100,55,33,1.21
407,411,50.422152,-123.450168,Squamish,100,55,33,1.21
394,419,50.15352,-123.11564,Squamish,100,55,33,1.21
371,411,49.61822,-123.296152,Squamish,100,55,33,1.21
393,405,50.092848,-123.598128,Squamish,100,55,33,1.21
386,422,49.982692,-122.978424,Squamish,100,55,33,1.21
370,422,49.625132,-122.913592,Squamish,100,55,33,1.21
370,411,49.595888,-123.291944,Squamish,100,55,33,1.21
395,419,50.17586,-123.1198,Squamish,100,55,33,1.21
375,413,49.712984,-123.244088,Squamish,100,55,33,1.21
370,406,49.58216,-123.463768,Squamish,100,55,33,1.21
373,416,49.676364,-123.132408,Squamish,100,55,33,1.21
365,412,49.48692,-123.236688,Squamish,100,55,33,1.21
407,402,50.3968,-123.764936,Squamish,100,55,33,1.21
398,411,50.221188,-123.411176,Squamish,100,55,33,1.21
406,413,50.405336,-123.375856,Squamish,100,55,33,1.21
413,397,50.516184,-123.967256,Squamish,100,55,33,1.21
403,404,50.313236,-123.677168,Squamish,100,55,33,1.21
412,404,50.514104,-123.717416,Squamish,100,55,33,1.21
667,276,55.680512,-130.077968,Stewart,100,55,33,1.74
673,289,55.874252,-129.621008,Stewart,100,55,33,1.74
711,272,56.626988,-130.623656,Stewart,100,55,33,1.74
707,277,56.563976,-130.38868,Stewart,100,55,33,1.74
653,286,55.420068,-129.571992,Stewart,100,55,33,1.74
652,286,55.39806,-129.563768,Stewart,100,55,33,1.74
704,298,56.59854,-129.525984,Stewart,100,55,33,1.74
656,280,55.457824,-129.8294,Stewart,100,55,33,1.74
700,305,56.542696,-129.213184,Stewart,100,55,33,1.74
707,298,56.664572,-129.55144,Stewart,100,55,33,1.74
692,297,56.329732,-129.464688,Stewart,100,55,33,1.74
641,269,55.075364,-130.127192,Stewart,100,55,33,1.74
706,301,56.656488,-129.423048,Stewart,100,55,33,1.74
699,270,56.353756,-130.5944,Stewart,100,55,33,1.74
674,285,55.877416,-129.786088,Stewart,100,55,33,1.74
703,279,56.485948,-130.273608,Stewart,100,55,33,1.74
664,290,55.680828,-129.507168,Stewart,100,55,33,1.74
646,277,55.223652,-129.861688,Stewart,100,55,33,1.74
689,279,56.178424,-130.15056,Stewart,100,55,33,1.74
642,278,55.140428,-129.78992,Stewart,100,55,33,1.74
704,275,56.488268,-130.44128,Stewart,100,55,33,1.74
656,289,55.500068,-129.480272,Stewart,100,55,33,1.74
643,276,55.152924,-129.875152,Stewart,100,55,33,1.74
714,305,56.851088,-129.330096,Stewart,100,55,33,1.74
689,290,56.230992,-129.716456,Stewart,100,55,33,1.74
702,294,56.535824,-129.668448,Stewart,100,55,33,1.74
672,286,55.838148,-129.730088,Stewart,100,55,33,1.74
656,288,55.495424,-129.519104,Stewart,100,55,33,1.74
716,299,56.867316,-129.588176,Stewart,100,55,33,1.74
697,281,56.363876,-130.141456,Stewart,100,55,33,1.74
696,271,56.2929,-130.52796,Stewart,100,55,33,1.74
715,297,56.835944,-129.659896,Stewart,100,55,33,1.74
712,278,56.678664,-130.393656,Stewart,100,55,33,1.74
727,300,57.114056,-129.642632,Stewart,100,55,33,1.74
703,283,56.505384,-130.114728,Stewart,100,55,33,1.74
651,282,55.3573,-129.710296,Stewart,100,55,33,1.74
665,291,55.707488,-129.4764,Stewart,100,55,33,1.74
710,288,56.683288,-129.976856,Stewart,100,55,33,1.74
689,291,56.2357,-129.676936,Stewart,100,55,33,1.74
661,280,55.56778,-129.871424,Stewart,100,55,33,1.74
697,268,56.2999,-130.65536,Stewart,100,55,33,1.74
643,278,55.162424,-129.798216,Stewart,100,55,33,1.74
698,278,56.371256,-130.269024,Stewart,100,55,33,1.74
697,304,56.472044,-129.2282,Stewart,100,55,33,1.74
696,282,56.34674,-130.093128,Stewart,100,55,33,1.74
700,273,56.390592,-130.48472,Stewart,100,55,33,1.74
700,297,56.50584,-129.531992,Stewart,100,55,33,1.74
705,292,56.592392,-129.773856,Stewart,100,55,33,1.74
697,283,56.373536,-130.062248,Stewart,100,55,33,1.74
702,278,56.4591,-130.304432,Stewart,100,55,33,1.74
319,386,48.387044,-123.920112,Sth_Van_Is,100,55,33,1.65
335,393,48.764268,-123.755056,Sth_Van_Is,100,55,33,1.65
322,399,48.491032,-123.497448,Sth_Van_Is,100,55,33,1.65
342,399,48.93752,-123.582496,Sth_Van_Is,100,55,33,1.65
337,370,48.740188,-124.5394,Sth_Van_Is,100,55,33,1.65
352,371,49.077532,-124.576912,Sth_Van_Is,100,55,33,1.65
325,393,48.5411,-123.711664,Sth_Van_Is,100,55,33,1.65
340,372,48.81324,-124.486152,Sth_Van_Is,100,55,33,1.65
313,390,48.264732,-123.760248,Sth_Van_Is,100,55,33,1.65
326,380,48.525468,-124.152392,Sth_Van_Is,100,55,33,1.65
348,373,48.994612,-124.49012,Sth_Van_Is,100,55,33,1.65
338,405,48.86486,-123.36244,Sth_Van_Is,100,55,33,1.65
339,390,48.844876,-123.873912,Sth_Van_Is,100,55,33,1.65
340,371,48.81014,-124.51988,Sth_Van_Is,100,55,33,1.65
312,403,48.27876,-123.321856,Sth_Van_Is,100,55,33,1.65
335,414,48.82206,-123.045704,Sth_Van_Is,100,55,33,1.65
330,392,48.649824,-123.766968,Sth_Van_Is,100,55,33,1.65
326,375,48.510396,-124.320056,Sth_Van_Is,100,55,33,1.65
343,383,48.913516,-124.128496,Sth_Van_Is,100,55,33,1.65
342,368,48.845344,-124.6306,Sth_Van_Is,100,55,33,1.65
317,403,48.39042,-123.34248,Sth_Van_Is,100,55,33,1.65
348,372,48.991512,-124.523976,Sth_Van_Is,100,55,33,1.65
344,393,48.965104,-123.79444,Sth_Van_Is,100,55,33,1.65
347,400,49.05194,-123.57004,Sth_Van_Is,100,55,33,1.65
328,373,48.548872,-124.396376,Sth_Van_Is,100,55,33,1.65
334,409,48.786388,-123.210648,Sth_Van_Is,100,55,33,1.65
348,374,48.9977,-124.456256,Sth_Van_Is,100,55,33,1.65
314,388,48.281296,-123.83136,Sth_Van_Is,100,55,33,1.65
336,375,48.733308,-124.366328,Sth_Van_Is,100,55,33,1.65
349,402,49.102184,-123.510648,Sth_Van_Is,100,55,33,1.65
328,379,48.567068,-124.195032,Sth_Van_Is,100,55,33,1.65
330,375,48.599564,-124.338512,Sth_Van_Is,100,55,33,1.65
327,370,48.517348,-124.492304,Sth_Van_Is,100,55,33,1.65
338,377,48.783984,-124.3082,Sth_Van_Is,100,55,33,1.65
331,401,48.697528,-123.468128,Sth_Van_Is,100,55,33,1.65
331,365,48.590856,-124.678936,Sth_Van_Is,100,55,33,1.65
321,385,48.42874,-123.962424,Sth_Van_Is,100,55,33,1.65
341,387,48.88074,-123.984208,Sth_Van_Is,100,55,33,1.65
325,384,48.515028,-124.01372,Sth_Van_Is,100,55,33,1.65
335,392,48.7614,-123.788792,Sth_Van_Is,100,55,33,1.65
336,374,48.730248,-124.4,Sth_Van_Is,100,55,33,1.65
345,406,49.02392,-123.35784,Sth_Van_Is,100,55,33,1.65
345,382,48.955128,-124.171456,Sth_Van_Is,100,55,33,1.65
338,366,48.749944,-124.678856,Sth_Van_Is,100,55,33,1.65
341,394,48.901024,-123.74744,Sth_Van_Is,100,55,33,1.65
340,400,48.895676,-123.54008,Sth_Van_Is,100,55,33,1.65
324,391,48.513064,-123.774464,Sth_Van_Is,100,55,33,1.65
338,410,48.878428,-123.193224,Sth_Van_Is,100,55,33,1.65
333,414,48.777372,-123.037656,Sth_Van_Is,100,55,33,1.65
340,398,48.89006,-123.60776,Sth_Van_Is,100,55,33,1.65
643,326,55.37616,-127.94136,Terrace,100,55,33,1.53
669,305,55.859456,-128.960952,Terrace,100,55,33,1.53
675,308,56.005168,-128.890936,Terrace,100,55,33,1.53
603,312,54.433168,-128.186712,Terrace,100,55,33,1.53
625,290,54.821892,-129.192176,Terrace,100,55,33,1.53
591,314,54.176388,-128.024224,Terrace,100,55,33,1.53
600,315,54.379528,-128.051064,Terrace,100,55,33,1.53
615,304,54.66376,-128.580272,Terrace,100,55,33,1.53
677,292,55.976296,-129.536704,Terrace,100,55,33,1.53
624,277,54.739724,-129.680264,Terrace,100,55,33,1.53
580,298,53.865032,-128.545768,Terrace,100,55,33,1.53
671,315,55.9478,-128.583696,Terrace,100,55,33,1.53
662,298,55.673564,-129.178688,Terrace,100,55,33,1.53
657,306,55.599284,-128.826688,Terrace,100,55,33,1.53
598,289,54.222288,-129.019552,Terrace,100,55,33,1.53
675,306,55.996224,-128.969704,Terrace,100,55,33,1.53
650,320,55.505612,-128.226952,Terrace,100,55,33,1.53
614,316,54.693172,-128.114592,Terrace,100,55,33,1.53
589,281,53.987668,-129.2506,Terrace,100,55,33,1.53
606,289,54.398636,-129.081392,Terrace,100,55,33,1.53
648,288,55.319304,-129.45364,Terrace,100,55,33,1.53
613,288,54.548372,-129.173912,Terrace,100,55,33,1.53
655,312,55.58156,-128.57704,Terrace,100,55,33,1.53
601,323,54.434876,-127.75432,Terrace,100,55,33,1.53
606,286,54.385028,-129.194912,Terrace,100,55,33,1.53
671,318,55.96084,-128.465544,Terrace,100,55,33,1.53
591,305,54.138188,-128.363784,Terrace,100,55,33,1.53
592,310,54.181624,-128.182456,Terrace,100,55,33,1.53
598,301,54.275432,-128.566576,Terrace,100,55,33,1.53
